database,id,speaker,emotion,transcription,sentence_path,duration
EmoV-DB,disgusted_197-224_0204,bea,disgusted,The wolf-dog thrust his gaunt muzzle toward him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0204.wav,4.918095238095238
EmoV-DB,disgusted_113-140_0117,bea,disgusted,"She added, with genuine sympathy in her face and voice.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0117.wav,6.443537414965986
EmoV-DB,disgusted_57-84_0064,bea,disgusted,The fourth and fifth days passed without any developments.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_57-84_0064.wav,6.383356009070295
EmoV-DB,disgusted_113-140_0128,bea,disgusted,This one hope was destroyed as quickly as it was born.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0128.wav,7.017006802721088
EmoV-DB,disgusted_29-56_0032,bea,disgusted,Since then some mysterious force has been fighting us at every step.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_29-56_0032.wav,5.709433106575964
EmoV-DB,disgusted_141-168_0152,bea,disgusted,Philip thrust himself against it and entered.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0152.wav,6.530702947845803
EmoV-DB,disgusted_197-224_0221,bea,disgusted,I don't know why you're here at all.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0221.wav,3.5021768707482988
EmoV-DB,disgusted_197-224_0219,bea,disgusted,At first he puzzled over something untoward he was sure had happened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0219.wav,6.746575963718821
EmoV-DB,disgusted_169-196_0175,bea,disgusted,Down there the earth was already swelling with life.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_169-196_0175.wav,5.037414965986394
EmoV-DB,disgusted_29-56_0033,bea,disgusted,"He unfolded a long typewritten letter, and handed it to Gregson.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_29-56_0033.wav,6.408299319727893
EmoV-DB,disgusted_85-112_0091,bea,disgusted,His blood grew hot with rage at the thought.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0091.wav,6.134149659863946
EmoV-DB,disgusted_113-140_0124,bea,disgusted,It was Jeanne singing softly over beyond the rocks.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0124.wav,5.627482993197278
EmoV-DB,disgusted_225-252_0228,bea,disgusted,But it contributed to the smash.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0228.wav,3.2564172335600907
EmoV-DB,disgusted_29-56_0044,bea,disgusted,Her own betrayal of herself was like tonic to Philip.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_29-56_0044.wav,5.5291609977324265
EmoV-DB,disgusted_253-280_0276,bea,disgusted,Oolong Atoll was one hundred and forty miles in circumference.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0276.wav,5.267528344671202
EmoV-DB,disgusted_141-168_0144,bea,disgusted,But there was something even more startling than this resemblance.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0144.wav,6.260498866213152
EmoV-DB,disgusted_253-280_0254,bea,disgusted,"Straight out they swam, their heads growing smaller and smaller.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0254.wav,5.038231292517007
EmoV-DB,disgusted_253-280_0255,bea,disgusted,"You won't die of malnutrition, be sure of that.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0255.wav,4.362358276643992
EmoV-DB,disgusted_113-140_0140,bea,disgusted,"Accept a father's blessing, and with it, this.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0140.wav,5.002222222222223
EmoV-DB,disgusted_197-224_0215,bea,disgusted,They die out of spite.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0215.wav,2.826349206349206
EmoV-DB,disgusted_1-28_0001,bea,disgusted,"Author of the danger trail, Philip Steels, etc.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0001.wav,4.387256235827666
EmoV-DB,disgusted_309-336_0320,bea,disgusted,With my strength I slammed it full into Red-Eye's face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_309-336_0320.wav,6.5619954648526075
EmoV-DB,disgusted_141-168_0145,bea,disgusted,"I have to be careful of them, as they tear very easily.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0145.wav,5.6415873015873
EmoV-DB,disgusted_1-28_0009,bea,disgusted,"He turned sharply, and faced Gregson across the table.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0009.wav,6.370566893424036
EmoV-DB,disgusted_281-308_0295,bea,disgusted,And twenty men could hold it with spears and arrows.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0295.wav,4.423809523809523
EmoV-DB,disgusted_281-308_0283,bea,disgusted,"The woman in you is only incidental, accidental, and irrelevant.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0283.wav,5.09968253968254
EmoV-DB,disgusted_253-280_0256,bea,disgusted,See the length of the body and that elongated neck.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0256.wav,5.5929251700680265
EmoV-DB,disgusted_253-280_0277,bea,disgusted,"McCoy found a stifling, poisonous atmosphere in the pent cabin.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0277.wav,5.283990929705215
EmoV-DB,disgusted_141-168_0148,bea,disgusted,Now these things had been struck dead within him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0148.wav,5.696961451247168
EmoV-DB,disgusted_197-224_0211,bea,disgusted,It drowned all sound that brute agony and death may have made.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0211.wav,6.130430839002267
EmoV-DB,disgusted_85-112_0096,bea,disgusted,Perhaps she had already met her fate a little deeper in the forest.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0096.wav,6.70875283446712
EmoV-DB,disgusted_309-336_0316,bea,disgusted,"We had been chased by them ourselves, more than once.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_309-336_0316.wav,5.015192743764172
EmoV-DB,disgusted_169-196_0188,bea,disgusted,Two gigantic owls were tearing at the carcass.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_169-196_0188.wav,6.112063492063492
EmoV-DB,disgusted_253-280_0280,bea,disgusted,I'll be out of my head in fifteen minutes.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0280.wav,3.5903854875283447
EmoV-DB,disgusted_169-196_0173,bea,disgusted,The date was nearly eighteen years old.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_169-196_0173.wav,5.843401360544218
EmoV-DB,disgusted_1-28_0006,bea,disgusted,"God bless 'em, I hope I'll go on seeing them forever.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0006.wav,5.348843537414965
EmoV-DB,disgusted_141-168_0141,bea,disgusted,It seems like a strange pointing of the hand of God.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0141.wav,5.210657596371882
EmoV-DB,disgusted_57-84_0066,bea,disgusted,He saw Jeanne falter for a moment.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_57-84_0066.wav,4.869387755102041
EmoV-DB,disgusted_309-336_0326,bea,disgusted,Cherokee identified himself with his instinct.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_309-336_0326.wav,4.828888888888889
EmoV-DB,disgusted_113-140_0131,bea,disgusted,Providence had delivered him through the maelstrom.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0131.wav,5.696961451247168
EmoV-DB,disgusted_281-308_0293,bea,disgusted,They were deep in the primeval forest.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0293.wav,3.823446712018141
EmoV-DB,disgusted_57-84_0069,bea,disgusted,It was his intention to return to Eileen and her father.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_57-84_0069.wav,6.51360544217687
EmoV-DB,disgusted_197-224_0217,bea,disgusted,"Oppressive as the heat had been, it was now even more oppressive.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0217.wav,5.468344671201813
EmoV-DB,disgusted_281-308_0308,bea,disgusted,His infernal chattering worries me even now as I think of it.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0308.wav,5.8984126984127
EmoV-DB,disgusted_85-112_0097,bea,disgusted,Then you can arrange yourself comfortably among these robes in the bow.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0097.wav,6.893061224489796
EmoV-DB,disgusted_225-252_0242,bea,disgusted,I saw it when she rolled.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0242.wav,2.93546485260771
EmoV-DB,disgusted_1-28_0026,bea,disgusted,It occurred to me that there would have to be an accounting.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0026.wav,5.625487528344671
EmoV-DB,disgusted_225-252_0249,bea,disgusted,"All eyes, however, were staring at him in certitude of expectancy.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0249.wav,6.3631292517006806
EmoV-DB,disgusted_113-140_0137,bea,disgusted,Then he stepped back with a low cry of pleasure.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0137.wav,5.147120181405897
EmoV-DB,disgusted_1-28_0010,bea,disgusted,I'm playing a single hand in what looks like a losing game.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0010.wav,5.889750566893424
EmoV-DB,disgusted_57-84_0079,bea,disgusted,It was a large canoe.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_57-84_0079.wav,3.794331065759637
EmoV-DB,disgusted_197-224_0220,bea,disgusted,A dead man is of no use on a plantation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0220.wav,4.196235827664399
EmoV-DB,disgusted_253-280_0262,bea,disgusted,They wouldn't be sweeping a big vessel like the Martha.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0262.wav,4.167755102040816
EmoV-DB,disgusted_253-280_0268,bea,disgusted,Now go ahead and tell me in a straightforward way what has happened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0268.wav,6.328526077097505
EmoV-DB,disgusted_141-168_0158,bea,disgusted,Does that look good.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0158.wav,3.3348299319727888
EmoV-DB,disgusted_141-168_0157,bea,disgusted,"He had worshiped her, as Dante might have worshiped Beatrice.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0157.wav,6.41673469387755
EmoV-DB,disgusted_309-336_0317,bea,disgusted,He was a wise hyena.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_309-336_0317.wav,2.808526077097506
EmoV-DB,disgusted_57-84_0072,bea,disgusted,But who was Eileen's double.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_57-84_0072.wav,4.062766439909296
EmoV-DB,disgusted_225-252_0227,bea,disgusted,It was the same way with our revolvers and rifles.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0227.wav,4.300952380952381
EmoV-DB,disgusted_309-336_0312,bea,disgusted,It lived in perpetual apprehension of that quarter of the compass.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_309-336_0312.wav,6.215056689342402
EmoV-DB,disgusted_1-28_0024,bea,disgusted,It was my reports from the north which chiefly induced people to buy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0024.wav,6.962585034013605
EmoV-DB,disgusted_85-112_0111,bea,disgusted,"Instead, he joined her; and they ate like two hungry children.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0111.wav,7.562267573696145
EmoV-DB,disgusted_253-280_0269,bea,disgusted,That's where they cut off the Scottish Chiefs and killed all hands.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0269.wav,5.125759637188208
EmoV-DB,disgusted_197-224_0201,bea,disgusted,"He cried, and swung the club wildly.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0201.wav,4.1780498866213165
EmoV-DB,disgusted_85-112_0110,bea,disgusted,"Much, replied Jeanne, as tersely.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0110.wav,5.438548752834467
EmoV-DB,disgusted_281-308_0281,bea,disgusted,I do not blame you for anything; remember that.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0281.wav,4.731020408163264
EmoV-DB,disgusted_85-112_0107,bea,disgusted,If you only could know how I thank you.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0107.wav,5.2102947845804986
EmoV-DB,disgusted_281-308_0286,bea,disgusted,Give them their choice between a fine or an official whipping.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0286.wav,4.792471655328797
EmoV-DB,disgusted_1-28_0007,bea,disgusted,And you always want to see it in the superlative degree.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0007.wav,5.920045351473923
EmoV-DB,disgusted_141-168_0167,bea,disgusted,"I was near the cabin, and saw you.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0167.wav,4.238004535147392
EmoV-DB,disgusted_29-56_0055,bea,disgusted,"Philip stood undecided, his ears strained to catch the slightest sound.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_29-56_0055.wav,6.568208616780045
EmoV-DB,disgusted_113-140_0133,bea,disgusted,Philip began to feel that he had foolishly overestimated his strength.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0133.wav,6.252789115646259
EmoV-DB,disgusted_281-308_0288,bea,disgusted,"Those are my oysters, he said at last.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0288.wav,3.966938775510204
EmoV-DB,disgusted_1-28_0004,bea,disgusted,"Lord, but I'm glad to see you again, Phil.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_1-28_0004.wav,4.9281632653061225
EmoV-DB,disgusted_29-56_0030,bea,disgusted,I had faith in them.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_29-56_0030.wav,3.245396825396825
EmoV-DB,disgusted_141-168_0150,bea,disgusted,"Goodbye, Pierre, he shouted.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0150.wav,4.863265306122449
EmoV-DB,disgusted_169-196_0171,bea,disgusted,"And when you come back in a few days, bring Eileen.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_169-196_0171.wav,5.641904761904763
EmoV-DB,disgusted_281-308_0306,bea,disgusted,He was pressing beyond the limits of his vocabulary.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0306.wav,4.948299319727892
EmoV-DB,disgusted_253-280_0274,bea,disgusted,And Raoul listened again to the tale of the house.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_253-280_0274.wav,4.997732426303855
EmoV-DB,disgusted_281-308_0301,bea,disgusted,But all my dreams violated this law.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0301.wav,4.239501133786848
EmoV-DB,disgusted_197-224_0216,bea,disgusted,The other felt a sudden wave of irritation rush through him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0216.wav,5.567165532879819
EmoV-DB,disgusted_141-168_0156,bea,disgusted,A strange fire burned in his eyes when Thorpe turned.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0156.wav,7.155963718820861
EmoV-DB,disgusted_197-224_0202,bea,disgusted,"She turned, fearing that Jacques might see what was in her face.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_197-224_0202.wav,5.3454421768707485
EmoV-DB,disgusted_85-112_0093,bea,disgusted,For a full minute he crouched and listened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_85-112_0093.wav,4.742902494331067
EmoV-DB,disgusted_281-308_0294,bea,disgusted,He had been foiled in his attempt to escape.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_281-308_0294.wav,4.1780498866213165
EmoV-DB,disgusted_141-168_0142,bea,disgusted,"Such things had occurred before, he told Philip.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0142.wav,5.419047619047619
EmoV-DB,disgusted_225-252_0237,bea,disgusted,So Hughie and I did the managing ourselves.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0237.wav,4.715555555555556
EmoV-DB,disgusted_113-140_0127,bea,disgusted,"It was a temptation, but he resisted it.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0127.wav,5.2910204081632655
EmoV-DB,disgusted_225-252_0244,bea,disgusted,He was the soul of devotion to his employers.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_225-252_0244.wav,4.64625850340136
EmoV-DB,disgusted_113-140_0119,bea,disgusted,Jeanne was turning the bow shoreward.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_113-140_0119.wav,4.793786848072561
EmoV-DB,disgusted_141-168_0160,bea,disgusted,You want to go over and see his gang throw dirt.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/bea/disgusted/disgusted_141-168_0160.wav,6.0443537414965975
